release_date,region,issue,epiweek,lag,num_ili,num_patients,num_providers,num_age_0,num_age_1,num_age_2,num_age_3,num_age_4,num_age_5,wili,ili,region_name
2025-01-27,CO,202503,202413,42,1322,48375,97,,,,,,,2.73282,2.73282,
2025-01-27,CT,202503,202413,42,1042,42240,69,,,,,,,2.46686,2.46686,
2025-01-27,DE,202503,202413,42,172,12559,24,,,,,,,1.36954,1.36954,
2025-01-27,FL,202503,202413,42,8360,254192,355,,,,,,,3.28885,3.28885,
2025-01-27,GA,202503,202413,42,2330,72025,100,,,,,,,3.23499,3.23499,
2025-01-27,HI,202503,202413,42,734,27441,41,,,,,,,2.67483,2.67483,
2025-01-27,IA,202503,202413,42,126,4607,14,,,,,,,2.73497,2.73497,
2025-01-27,ID,202503,202413,42,117,10159,30,,,,,,,1.15169,1.15169,
2025-01-27,IL,202503,202413,42,1557,70513,177,,,,,,,2.2081,2.2081,
2025-01-27,IN,202503,202413,42,1790,72164,157,,,,,,,2.48046,2.48046,
2025-01-27,KS,202503,202413,42,379,18566,35,,,,,,,2.04137,2.04137,
2025-01-27,KY,202503,202413,42,968,39148,86,,,,,,,2.47267,2.47267,
2025-01-27,LA,202503,202413,42,1177,41730,87,,,,,,,2.82051,2.82051,
2025-01-27,MA,202503,202413,42,2843,86155,105,,,,,,,3.29987,3.29987,
2025-01-27,MD,202503,202413,42,1242,45379,68,,,,,,,2.73695,2.73695,
2025-01-27,ME,202503,202413,42,287,14468,47,,,,,,,1.98369,1.98369,
2025-01-27,MI,202503,202413,42,5676,139416,284,,,,,,,4.07127,4.07127,
2025-01-27,MN,202503,202413,42,582,32086,72,,,,,,,1.81388,1.81388,
2025-01-27,MO,202503,202413,42,468,24443,41,,,,,,,1.91466,1.91466,
2025-01-27,MS,202503,202413,42,449,13665,31,,,,,,,3.28577,3.28577,
2025-01-27,MT,202503,202413,42,86,6636,28,,,,,,,1.29596,1.29596,
2025-01-27,NC,202503,202413,42,1799,88537,135,,,,,,,2.03192,2.03192,
2025-01-27,ND,202503,202413,42,218,3411,12,,,,,,,6.39109,6.39109,
2025-01-27,NE,202503,202413,42,774,15809,90,,,,,,,4.89595,4.89595,
2025-01-27,NH,202503,202413,42,150,9061,23,,,,,,,1.65545,1.65545,
2025-01-27,NJ,202503,202413,42,1274,27566,31,,,,,,,4.62164,4.62164,
2025-01-27,NM,202503,202413,42,1259,22213,40,,,,,,,5.66785,5.66785,
2025-01-27,NV,202503,202413,42,998,46227,66,,,,,,,2.15891,2.15891,
2025-01-27,NY_MINUS_JFK,202503,202413,42,931,50800,98,,,,,,,1.83268,1.83268,
2025-01-27,OH,202503,202413,42,1327,34808,71,,,,,,,3.81234,3.81234,
2025-01-27,OK,202503,202413,42,605,28058,47,,,,,,,2.15625,2.15625,
2025-01-27,OR,202503,202413,42,636,39643,85,,,,,,,1.60432,1.60432,
2025-01-27,PA,202503,202413,42,1146,66661,100,,,,,,,1.71915,1.71915,
2025-01-27,RI,202503,202413,42,299,13602,22,,,,,,,2.19821,2.19821,
2025-01-27,SC,202503,202413,42,970,31870,38,,,,,,,3.04361,3.04361,
2025-01-27,SD,202503,202413,42,147,7379,31,,,,,,,1.99214,1.99214,
2025-01-27,TN,202503,202413,42,984,32618,97,,,,,,,3.01674,3.01674,
2025-01-27,TX,202503,202413,42,1635,46732,51,,,,,,,3.49867,3.49867,
2025-01-27,UT,202503,202413,42,273,19474,48,,,,,,,1.40187,1.40187,
2025-01-27,VA,202503,202413,42,3563,110341,184,,,,,,,3.22908,3.22908,
2025-01-27,VT,202503,202413,42,45,5847,13,,,,,,,0.769625,0.769625,
2025-01-27,WA,202503,202413,42,1217,75518,109,,,,,,,1.61154,1.61154,
2025-01-27,WI,202503,202413,42,612,27038,61,,,,,,,2.26348,2.26348,
2025-01-27,WV,202503,202413,42,281,14054,56,,,,,,,1.99943,1.99943,
2025-01-27,WY,202503,202413,42,130,2440,18,,,,,,,5.32787,5.32787,
2025-01-27,AK,202503,202414,41,110,4044,12,,,,,,,2.72008,2.72008,
2025-01-27,AL,202503,202414,41,1047,41818,107,,,,,,,2.50371,2.50371,
2025-01-27,AR,202503,202414,41,282,14110,45,,,,,,,1.99858,1.99858,
2025-01-27,AZ,202503,202414,41,1546,76213,122,,,,,,,2.02853,2.02853,
2025-01-27,CA,202503,202414,41,10062,266931,206,,,,,,,3.76951,3.76951,
2025-01-27,CEN1,202503,202414,41,4407,167868,277,653.0,1540.0,,1239.0,444.0,531.0,2.53332,2.62528,NEW_ENGLAND
2025-01-27,CEN2,202503,202414,41,9467,257441,341,1669.0,3056.0,,3233.0,871.0,638.0,2.93548,3.67735,MID_ATLANTIC
2025-01-27,CEN3,202503,202414,41,9305,345244,754,1903.0,2719.0,,2863.0,932.0,888.0,2.5528,2.6952,EAST_NORTH_CENTRAL
2025-01-27,CEN4,202503,202414,41,2559,112762,297,561.0,943.0,,634.0,214.0,207.0,2.23661,2.26938,WEST_NORTH_CENTRAL
2025-01-27,CEN5,202503,202414,41,18011,642919,968,4402.0,5759.0,,4530.0,1690.0,1630.0,2.74484,2.80144,SOUTH_ATLANTIC
2025-01-27,CEN6,202503,202414,41,3302,126588,322,982.0,985.0,,793.0,284.0,258.0,2.69505,2.60846,EAST_SOUTH_CENTRAL
2025-01-27,CEN7,202503,202414,41,3314,129171,225,881.0,1159.0,,776.0,288.0,210.0,2.88883,2.56559,WEST_SOUTH_CENTRAL
2025-01-27,CEN8,202503,202414,41,5450,221725,443,1193.0,1634.0,,1512.0,525.0,586.0,2.35038,2.458,MOUNTAIN
2025-01-27,CEN9,202503,202414,41,12739,417208,449,1690.0,2727.0,,4572.0,1911.0,1839.0,3.21914,3.05339,PACIFIC
2025-01-27,CO,202503,202414,41,1329,49995,97,,,,,,,2.65827,2.65827,
2025-01-27,CT,202503,202414,41,973,42503,69,,,,,,,2.28925,2.28925,
2025-01-27,DE,202503,202414,41,123,12827,23,,,,,,,0.958915,0.958915,
2025-01-27,FL,202503,202414,41,8117,255469,355,,,,,,,3.17729,3.17729,
2025-01-27,GA,202503,202414,41,2133,77632,102,,,,,,,2.74758,2.74758,
2025-01-27,HI,202503,202414,41,807,35349,40,,,,,,,2.28295,2.28295,
2025-01-27,IA,202503,202414,41,114,4303,15,,,,,,,2.64931,2.64931,
2025-01-27,ID,202503,202414,41,165,9350,30,,,,,,,1.76471,1.76471,
2025-01-27,IL,202503,202414,41,1391,71292,177,,,,,,,1.95113,1.95113,
2025-01-27,IN,202503,202414,41,1495,71852,155,,,,,,,2.08067,2.08067,
2025-01-27,KS,202503,202414,41,353,19035,35,,,,,,,1.85448,1.85448,
2025-01-27,KY,202503,202414,41,798,36581,86,,,,,,,2.18146,2.18146,
2025-01-27,LA,202503,202414,41,1062,43079,87,,,,,,,2.46524,2.46524,
2025-01-27,MA,202503,202414,41,2719,85582,105,,,,,,,3.17707,3.17707,
2025-01-27,MD,202503,202414,41,1280,46619,70,,,,,,,2.74566,2.74566,
2025-01-27,ME,202503,202414,41,272,13491,47,,,,,,,2.01616,2.01616,
2025-01-27,MI,202503,202414,41,4841,139558,288,,,,,,,3.46881,3.46881,
2025-01-27,MN,202503,202414,41,594,33695,71,,,,,,,1.76287,1.76287,
2025-01-27,MO,202503,202414,41,433,27524,41,,,,,,,1.57317,1.57317,
2025-01-27,MS,202503,202414,41,468,14096,32,,,,,,,3.32009,3.32009,
2025-01-27,MT,202503,202414,41,77,4980,28,,,,,,,1.54618,1.54618,
2025-01-27,NC,202503,202414,41,1628,89834,133,,,,,,,1.81223,1.81223,
2025-01-27,ND,202503,202414,41,229,3703,13,,,,,,,6.18417,6.18417,
2025-01-27,NE,202503,202414,41,712,16309,90,,,,,,,4.36569,4.36569,
2025-01-27,NH,202503,202414,41,132,7833,22,,,,,,,1.68518,1.68518,
2025-01-27,NJ,202503,202414,41,1204,25516,30,,,,,,,4.71861,4.71861,
2025-01-27,NM,202503,202414,41,1119,22259,40,,,,,,,5.02718,5.02718,
2025-01-27,NV,202503,202414,41,891,38308,62,,,,,,,2.32588,2.32588,
2025-01-27,NY_MINUS_JFK,202503,202414,41,835,50390,96,,,,,,,1.65707,1.65707,
2025-01-27,OH,202503,202414,41,1068,35207,73,,,,,,,3.03349,3.03349,
2025-01-27,OK,202503,202414,41,413,23209,55,,,,,,,1.77948,1.77948,
2025-01-27,OR,202503,202414,41,611,40035,76,,,,,,,1.52616,1.52616,
2025-01-27,PA,202503,202414,41,1115,67215,100,,,,,,,1.65886,1.65886,
2025-01-27,RI,202503,202414,41,272,13719,21,,,,,,,1.98265,1.98265,
2025-01-27,SC,202503,202414,41,911,31779,38,,,,,,,2.86667,2.86667,
2025-01-27,SD,202503,202414,41,124,8193,32,,,,,,,1.51349,1.51349,
2025-01-27,TN,202503,202414,41,989,34093,97,,,,,,,2.90089,2.90089,
2025-01-27,TX,202503,202414,41,1557,48773,38,,,,,,,3.19234,3.19234,
2025-01-27,UT,202503,202414,41,259,18188,48,,,,,,,1.42402,1.42402,
2025-01-27,VA,202503,202414,41,3147,108460,184,,,,,,,2.90153,2.90153,
2025-01-27,VT,202503,202414,41,39,4740,13,,,,,,,0.822785,0.822785,
2025-01-27,WA,202503,202414,41,1117,69586,109,,,,,,,1.60521,1.60521,
2025-01-27,WI,202503,202414,41,510,27335,61,,,,,,,1.86574,1.86574,
2025-01-27,WV,202503,202414,41,176,12727,56,,,,,,,1.38289,1.38289,
2025-01-27,WY,202503,202414,41,64,2432,16,,,,,,,2.63158,2.63158,
2025-01-27,AK,202503,202415,40,130,4108,12,,,,,,,3.16456,3.16456,
2025-01-27,AL,202503,202415,40,948,40919,107,,,,,,,2.31677,2.31677,
2025-01-27,AR,202503,202415,40,287,14489,47,,,,,,,1.98081,1.98081,
2025-01-27,AZ,202503,202415,40,1704,78906,122,,,,,,,2.15953,2.15953,
2025-01-27,CA,202503,202415,40,10085,279358,206,,,,,,,3.61006,3.61006,
2025-01-27,CEN1,202503,202415,40,4103,172793,277,661.0,1404.0,,1108.0,441.0,489.0,2.30917,2.37452,NEW_ENGLAND
2025-01-27,CEN2,202503,202415,40,8525,269313,345,1500.0,2664.0,,2889.0,850.0,622.0,2.50737,3.16546,MID_ATLANTIC
2025-01-27,CEN3,202503,202415,40,7847,354089,751,1680.0,2528.0,,2197.0,743.0,699.0,2.15237,2.21611,EAST_NORTH_CENTRAL
2025-01-27,CEN4,202503,202415,40,2081,112979,293,517.0,760.0,,485.0,165.0,154.0,1.7976,1.84194,WEST_NORTH_CENTRAL
2025-01-27,CEN5,202503,202415,40,17010,656929,975,4153.0,5716.0,,4125.0,1550.0,1466.0,2.51133,2.58932,SOUTH_ATLANTIC
2025-01-27,CEN6,202503,202415,40,2883,124317,320,883.0,858.0,,650.0,261.0,231.0,2.41463,2.31907,EAST_SOUTH_CENTRAL
2025-01-27,CEN7,202503,202415,40,3445,134292,225,866.0,1256.0,,793.0,303.0,227.0,2.95007,2.56531,WEST_SOUTH_CENTRAL
2025-01-27,CEN8,202503,202415,40,5616,231691,443,1286.0,1812.0,,1377.0,580.0,561.0,2.33152,2.42392,MOUNTAIN
2025-01-27,CEN9,202503,202415,40,13013,432648,462,1727.0,2778.0,,4622.0,1952.0,1934.0,3.13175,3.00776,PACIFIC
2025-01-27,CO,202503,202415,40,1340,50802,97,,,,,,,2.63769,2.63769,
2025-01-27,CT,202503,202415,40,912,41806,69,,,,,,,2.18151,2.18151,
2025-01-27,DE,202503,202415,40,97,12986,20,,,,,,,0.746958,0.746958,
2025-01-27,FL,202503,202415,40,8001,251389,355,,,,,,,3.18272,3.18272,
2025-01-27,GA,202503,202415,40,2036,80544,101,,,,,,,2.52781,2.52781,
2025-01-27,HI,202503,202415,40,902,35247,42,,,,,,,2.55908,2.55908,
2025-01-27,IA,202503,202415,40,80,4709,15,,,,,,,1.69887,1.69887,
2025-01-27,ID,202503,202415,40,148,10601,30,,,,,,,1.39609,1.39609,
2025-01-27,IL,202503,202415,40,1235,73031,176,,,,,,,1.69106,1.69106,
2025-01-27,IN,202503,202415,40,1358,73146,155,,,,,,,1.85656,1.85656,
2025-01-27,KS,202503,202415,40,315,19171,35,,,,,,,1.64311,1.64311,
2025-01-27,KY,202503,202415,40,661,36769,86,,,,,,,1.79771,1.79771,
2025-01-27,LA,202503,202415,40,906,42480,87,,,,,,,2.13277,2.13277,
2025-01-27,MA,202503,202415,40,2514,87774,104,,,,,,,2.86417,2.86417,
2025-01-27,MD,202503,202415,40,1092,47947,70,,,,,,,2.27751,2.27751,
2025-01-27,ME,202503,202415,40,247,14816,47,,,,,,,1.66712,1.66712,
2025-01-27,MI,202503,202415,40,3800,143359,285,,,,,,,2.65069,2.65069,
2025-01-27,MN,202503,202415,40,391,32202,71,,,,,,,1.21421,1.21421,
2025-01-27,MO,202503,202415,40,390,29421,41,,,,,,,1.32558,1.32558,
2025-01-27,MS,202503,202415,40,379,12495,29,,,,,,,3.03321,3.03321,
2025-01-27,MT,202503,202415,40,47,6618,28,,,,,,,0.710184,0.710184,
2025-01-27,NC,202503,202415,40,1463,91075,134,,,,,,,1.60637,1.60637,
2025-01-27,ND,202503,202415,40,163,2611,11,,,,,,,6.24282,6.24282,
2025-01-27,NE,202503,202415,40,608,16424,88,,,,,,,3.7019,3.7019,
2025-01-27,NH,202503,202415,40,152,8979,23,,,,,,,1.69284,1.69284,
2025-01-27,NJ,202503,202415,40,1055,28293,32,,,,,,,3.72884,3.72884,
2025-01-27,NM,202503,202415,40,1084,22848,40,,,,,,,4.7444,4.7444,
2025-01-27,NV,202503,202415,40,882,39720,62,,,,,,,2.22054,2.22054,
2025-01-27,NY_MINUS_JFK,202503,202415,40,783,53290,98,,,,,,,1.46932,1.46932,
2025-01-27,OH,202503,202415,40,899,36002,74,,,,,,,2.49708,2.49708,
2025-01-27,OK,202503,202415,40,549,25380,40,,,,,,,2.16312,2.16312,
2025-01-27,OR,202503,202415,40,835,41038,87,,,,,,,2.0347,2.0347,
2025-01-27,PA,202503,202415,40,956,70319,99,,,,,,,1.35952,1.35952,
2025-01-27,RI,202503,202415,40,235,13765,21,,,,,,,1.70723,1.70723,
2025-01-27,SC,202503,202415,40,780,32554,37,,,,,,,2.39602,2.39602,
2025-01-27,SD,202503,202415,40,134,8441,32,,,,,,,1.58749,1.58749,
2025-01-27,TN,202503,202415,40,895,34134,98,,,,,,,2.62202,2.62202,
2025-01-27,TX,202503,202415,40,1703,51943,51,,,,,,,3.27859,3.27859,
2025-01-27,UT,202503,202415,40,257,19312,48,,,,,,,1.33078,1.33078,
2025-01-27,VA,202503,202415,40,2726,113075,196,,,,,,,2.41079,2.41079,
2025-01-27,VT,202503,202415,40,43,5653,13,,,,,,,0.760658,0.760658,
2025-01-27,WA,202503,202415,40,1030,71714,109,,,,,,,1.43626,1.43626,
2025-01-27,WI,202503,202415,40,555,28551,61,,,,,,,1.94389,1.94389,
2025-01-27,WV,202503,202415,40,166,14568,55,,,,,,,1.13948,1.13948,
2025-01-27,WY,202503,202415,40,154,2884,16,,,,,,,5.33981,5.33981,
2025-01-27,AK,202503,202416,39,96,4115,12,,,,,,,2.33293,2.33293,
2025-01-27,AL,202503,202416,39,861,42606,106,,,,,,,2.02084,2.02084,
2025-01-27,AR,202503,202416,39,263,15005,47,,,,,,,1.75275,1.75275,
2025-01-27,AZ,202503,202416,39,1604,79415,122,,,,,,,2.01977,2.01977,
2025-01-27,CA,202503,202416,39,9052,276989,197,,,,,,,3.268,3.268,
2025-01-27,CEN1,202503,202416,39,3189,165144,274,539.0,882.0,,880.0,362.0,526.0,1.89312,1.93104,NEW_ENGLAND
2025-01-27,CEN2,202503,202416,39,7994,271149,340,1475.0,2657.0,,2516.0,764.0,582.0,2.30209,2.94819,MID_ATLANTIC
2025-01-27,CEN3,202503,202416,39,6268,354622,746,1336.0,2180.0,,1682.0,553.0,517.0,1.71285,1.76752,EAST_NORTH_CENTRAL
2025-01-27,CEN4,202503,202416,39,1865,117516,292,443.0,724.0,,417.0,143.0,138.0,1.57253,1.58702,WEST_NORTH_CENTRAL
2025-01-27,CEN5,202503,202416,39,15625,664130,983,3683.0,5601.0,,3553.0,1345.0,1443.0,2.28969,2.3527,SOUTH_ATLANTIC
2025-01-27,CEN6,202503,202416,39,2574,129624,321,827.0,834.0,,542.0,208.0,163.0,2.07489,1.98574,EAST_SOUTH_CENTRAL
2025-01-27,CEN7,202503,202416,39,3024,136438,227,792.0,1118.0,,654.0,259.0,201.0,2.60541,2.21639,WEST_SOUTH_CENTRAL
2025-01-27,CEN8,202503,202416,39,5438,241032,448,1318.0,1812.0,,1290.0,530.0,488.0,2.17896,2.25613,MOUNTAIN
2025-01-27,CEN9,202503,202416,39,11598,429125,446,1447.0,2543.0,,4109.0,1781.0,1718.0,2.80419,2.70271,PACIFIC
2025-01-27,CO,202503,202416,39,1312,50382,97,,,,,,,2.6041,2.6041,
2025-01-27,CT,202503,202416,39,782,41913,69,,,,,,,1.86577,1.86577,
2025-01-27,DE,202503,202416,39,90,14166,24,,,,,,,0.635324,0.635324,
2025-01-27,FL,202503,202416,39,7751,256427,355,,,,,,,3.02269,3.02269,
2025-01-27,GA,202503,202416,39,1846,82640,101,,,,,,,2.23379,2.23379,
2025-01-27,HI,202503,202416,39,897,34568,36,,,,,,,2.59489,2.59489,
2025-01-27,IA,202503,202416,39,81,4741,15,,,,,,,1.7085,1.7085,
2025-01-27,ID,202503,202416,39,140,10319,30,,,,,,,1.35672,1.35672,
2025-01-27,IL,202503,202416,39,1056,73423,174,,,,,,,1.43824,1.43824,
2025-01-27,IN,202503,202416,39,1174,73800,153,,,,,,,1.59079,1.59079,
2025-01-27,KS,202503,202416,39,273,18153,34,,,,,,,1.50388,1.50388,
2025-01-27,KY,202503,202416,39,546,38261,86,,,,,,,1.42704,1.42704,
2025-01-27,LA,202503,202416,39,758,43544,87,,,,,,,1.74077,1.74077,
2025-01-27,MA,202503,202416,39,1791,81684,103,,,,,,,2.1926,2.1926,
2025-01-27,MD,202503,202416,39,1041,48998,70,,,,,,,2.12458,2.12458,
2025-01-27,ME,202503,202416,39,216,14453,46,,,,,,,1.4945,1.4945,
2025-01-27,MI,202503,202416,39,2930,142559,284,,,,,,,2.05529,2.05529,
2025-01-27,MN,202503,202416,39,381,36216,70,,,,,,,1.05202,1.05202,
2025-01-27,MO,202503,202416,39,370,31349,41,,,,,,,1.18026,1.18026,
2025-01-27,MS,202503,202416,39,381,14174,31,,,,,,,2.68802,2.68802,
2025-01-27,MT,202503,202416,39,55,6710,28,,,,,,,0.819672,0.819672,
2025-01-27,NC,202503,202416,39,1335,92926,135,,,,,,,1.43663,1.43663,
2025-01-27,ND,202503,202416,39,150,3465,12,,,,,,,4.329,4.329,
2025-01-27,NE,202503,202416,39,532,15783,89,,,,,,,3.37072,3.37072,
2025-01-27,NH,202503,202416,39,123,8898,23,,,,,,,1.38233,1.38233,
2025-01-27,NJ,202503,202416,39,925,27545,30,,,,,,,3.35814,3.35814,
2025-01-27,NM,202503,202416,39,996,24396,41,,,,,,,4.08264,4.08264,
2025-01-27,NV,202503,202416,39,954,47985,66,,,,,,,1.98812,1.98812,
2025-01-27,NY_MINUS_JFK,202503,202416,39,688,52913,96,,,,,,,1.30025,1.30025,
2025-01-27,OH,202503,202416,39,687,35862,74,,,,,,,1.91568,1.91568,
2025-01-27,OK,202503,202416,39,459,25168,40,,,,,,,1.82374,1.82374,
2025-01-27,OR,202503,202416,39,578,41371,86,,,,,,,1.39711,1.39711,
2025-01-27,PA,202503,202416,39,901,70970,101,,,,,,,1.26955,1.26955,
2025-01-27,RI,202503,202416,39,221,12462,20,,,,,,,1.77339,1.77339,
2025-01-27,SC,202503,202416,39,632,32777,39,,,,,,,1.92818,1.92818,
2025-01-27,SD,202503,202416,39,78,7809,31,,,,,,,0.998847,0.998847,
2025-01-27,TN,202503,202416,39,786,34583,98,,,,,,,2.27279,2.27279,
2025-01-27,TX,202503,202416,39,1544,52721,53,,,,,,,2.92862,2.92862,
2025-01-27,UT,202503,202416,39,246,18933,48,,,,,,,1.29932,1.29932,
2025-01-27,VA,202503,202416,39,2413,115263,197,,,,,,,2.09347,2.09347,
2025-01-27,VT,202503,202416,39,56,5734,13,,,,,,,0.976631,0.976631,
2025-01-27,WA,202503,202416,39,941,70963,109,,,,,,,1.32604,1.32604,
2025-01-27,WI,202503,202416,39,421,28978,61,,,,,,,1.45283,1.45283,
2025-01-27,WV,202503,202416,39,159,13580,55,,,,,,,1.17084,1.17084,
2025-01-27,WY,202503,202416,39,131,2892,16,,,,,,,4.52974,4.52974,
2025-01-27,AK,202503,202417,38,119,4284,12,,,,,,,2.77778,2.77778,
2025-01-27,AL,202503,202417,38,830,42270,106,,,,,,,1.96357,1.96357,
2025-01-27,AR,202503,202417,38,248,14847,47,,,,,,,1.67037,1.67037,
2025-01-27,AZ,202503,202417,38,1630,78455,122,,,,,,,2.07762,2.07762,
2025-01-27,CA,202503,202417,38,9668,285185,200,,,,,,,3.39008,3.39008,
2025-01-27,CEN1,202503,202417,38,2687,167599,273,427.0,815.0,,767.0,328.0,350.0,1.57398,1.60323,NEW_ENGLAND
2025-01-27,CEN2,202503,202417,38,6926,261653,334,1355.0,2095.0,,2260.0,688.0,528.0,2.10631,2.64702,MID_ATLANTIC
2025-01-27,CEN3,202503,202417,38,5767,346648,747,1251.0,2075.0,,1454.0,512.0,475.0,1.6534,1.66365,EAST_NORTH_CENTRAL
2025-01-27,CEN4,202503,202417,38,1713,113176,292,474.0,668.0,,320.0,124.0,127.0,1.43164,1.51357,WEST_NORTH_CENTRAL
2025-01-27,CEN5,202503,202417,38,15375,651429,974,3554.0,5881.0,,3404.0,1346.0,1190.0,2.28308,2.3602,SOUTH_ATLANTIC
2025-01-27,CEN6,202503,202417,38,2547,126597,318,701.0,950.0,,553.0,167.0,176.0,2.11595,2.0119,EAST_SOUTH_CENTRAL
2025-01-27,CEN7,202503,202417,38,2799,130021,226,748.0,1031.0,,644.0,213.0,163.0,2.5254,2.15273,WEST_SOUTH_CENTRAL
2025-01-27,CEN8,202503,202417,38,5173,230281,442,1245.0,1711.0,,1226.0,480.0,511.0,2.12587,2.24639,MOUNTAIN
2025-01-27,CEN9,202503,202417,38,12452,443100,444,1644.0,2982.0,,4268.0,1785.0,1773.0,2.90979,2.8102,PACIFIC
2025-01-27,CO,202503,202417,38,1260,50712,97,,,,,,,2.48462,2.48462,
2025-01-27,CT,202503,202417,38,743,41608,69,,,,,,,1.78571,1.78571,
2025-01-27,DE,202503,202417,38,85,12952,23,,,,,,,0.656269,0.656269,
2025-01-27,FL,202503,202417,38,7834,253522,355,,,,,,,3.09007,3.09007,
2025-01-27,GA,202503,202417,38,1720,80046,101,,,,,,,2.14876,2.14876,
2025-01-27,HI,202503,202417,38,1049,38288,41,,,,,,,2.73976,2.73976,
2025-01-27,IA,202503,202417,38,59,4716,14,,,,,,,1.25106,1.25106,
2025-01-27,ID,202503,202417,38,119,10531,30,,,,,,,1.13,1.13,
2025-01-27,IL,202503,202417,38,994,71518,176,,,,,,,1.38986,1.38986,
2025-01-27,IN,202503,202417,38,1207,72609,154,,,,,,,1.66233,1.66233,
2025-01-27,KS,202503,202417,38,262,18606,34,,,,,,,1.40815,1.40815,
2025-01-27,KY,202503,202417,38,556,37280,85,,,,,,,1.49142,1.49142,
2025-01-27,LA,202503,202417,38,771,43170,87,,,,,,,1.78596,1.78596,
2025-01-27,MA,202503,202417,38,1486,85457,103,,,,,,,1.73889,1.73889,
2025-01-27,MD,202503,202417,38,1026,48082,67,,,,,,,2.13385,2.13385,
2025-01-27,ME,202503,202417,38,175,14772,47,,,,,,,1.18467,1.18467,
2025-01-27,MI,202503,202417,38,2463,138909,285,,,,,,,1.7731,1.7731,
2025-01-27,MN,202503,202417,38,402,33028,71,,,,,,,1.21715,1.21715,
2025-01-27,MO,202503,202417,38,284,28506,41,,,,,,,0.996281,0.996281,
2025-01-27,MS,202503,202417,38,421,13452,31,,,,,,,3.12965,3.12965,
2025-01-27,MT,202503,202417,38,48,4973,27,,,,,,,0.965212,0.965212,
2025-01-27,NC,202503,202417,38,1283,90137,133,,,,,,,1.42339,1.42339,
2025-01-27,ND,202503,202417,38,134,3585,12,,,,,,,3.7378,3.7378,
2025-01-27,NE,202503,202417,38,483,15935,89,,,,,,,3.03106,3.03106,
2025-01-27,NH,202503,202417,38,106,7697,22,,,,,,,1.37716,1.37716,
2025-01-27,NJ,202503,202417,38,911,28086,30,,,,,,,3.24361,3.24361,
2025-01-27,NM,202503,202417,38,947,23955,40,,,,,,,3.95325,3.95325,
2025-01-27,NV,202503,202417,38,865,40211,62,,,,,,,2.15115,2.15115,
2025-01-27,NY_MINUS_JFK,202503,202417,38,642,51241,96,,,,,,,1.2529,1.2529,
2025-01-27,OH,202503,202417,38,645,34550,71,,,,,,,1.86686,1.86686,
2025-01-27,OK,202503,202417,38,338,21446,40,,,,,,,1.57605,1.57605,
2025-01-27,OR,202503,202417,38,580,40843,76,,,,,,,1.42007,1.42007,
2025-01-27,PA,202503,202417,38,791,67486,99,,,,,,,1.17209,1.17209,
2025-01-27,RI,202503,202417,38,144,12598,20,,,,,,,1.14304,1.14304,
2025-01-27,SC,202503,202417,38,576,30747,37,,,,,,,1.87335,1.87335,
2025-01-27,SD,202503,202417,38,89,8800,31,,,,,,,1.01136,1.01136,
2025-01-27,TN,202503,202417,38,740,33595,96,,,,,,,2.20271,2.20271,
2025-01-27,TX,202503,202417,38,1442,50558,52,,,,,,,2.85217,2.85217,
2025-01-27,UT,202503,202417,38,200,18927,48,,,,,,,1.05669,1.05669,
2025-01-27,VA,202503,202417,38,2327,113570,197,,,,,,,2.04896,2.04896,
2025-01-27,VT,202503,202417,38,33,5467,12,,,,,,,0.603622,0.603622,
2025-01-27,WA,202503,202417,38,990,73290,109,,,,,,,1.3508,1.3508,
2025-01-27,WI,202503,202417,38,458,29062,61,,,,,,,1.57594,1.57594,
2025-01-27,WV,202503,202417,38,175,14274,54,,,,,,,1.22601,1.22601,
2025-01-27,WY,202503,202417,38,104,2517,16,,,,,,,4.1319,4.1319,
2025-01-27,AK,202503,202418,37,95,4146,12,,,,,,,2.29137,2.29137,
2025-01-27,AL,202503,202418,37,871,42531,108,,,,,,,2.04792,2.04792,
2025-01-27,AR,202503,202418,37,250,15383,47,,,,,,,1.62517,1.62517,
2025-01-27,AZ,202503,202418,37,1579,78443,122,,,,,,,2.01293,2.01293,
2025-01-27,CA,202503,202418,37,9439,287310,200,,,,,,,3.2853,3.2853,
2025-01-27,CEN1,202503,202418,37,2575,168778,275,405.0,787.0,,722.0,296.0,365.0,1.48442,1.52567,NEW_ENGLAND
2025-01-27,CEN2,202503,202418,37,6561,268069,334,1226.0,1961.0,,2203.0,625.0,546.0,1.99574,2.4475,MID_ATLANTIC
2025-01-27,CEN3,202503,202418,37,5360,354816,749,1237.0,1929.0,,1286.0,469.0,439.0,1.53032,1.51064,EAST_NORTH_CENTRAL
2025-01-27,CEN4,202503,202418,37,1316,110231,291,409.0,472.0,,228.0,108.0,99.0,1.11693,1.19386,WEST_NORTH_CENTRAL
2025-01-27,CEN5,202503,202418,37,15064,656802,974,3586.0,5788.0,,3254.0,1249.0,1187.0,2.2218,2.29354,SOUTH_ATLANTIC
2025-01-27,CEN6,202503,202418,37,2391,125740,263,685.0,843.0,,540.0,179.0,144.0,2.0038,1.90154,EAST_SOUTH_CENTRAL
2025-01-27,CEN7,202503,202418,37,2947,135780,226,783.0,1129.0,,610.0,237.0,188.0,2.50011,2.17042,WEST_SOUTH_CENTRAL
2025-01-27,CEN8,202503,202418,37,5157,231490,443,1219.0,1734.0,,1227.0,495.0,482.0,2.11054,2.22774,MOUNTAIN
